paper_id,doi,source,title,authors,year,journal,abstract,decision,confidence,reasons,exclusion_criteria,screener,screening_date,pdf_url,url,is_open_access,citation_count
scopus_2-s2.0-85132195872,10.1080/09585192.2022.2085525,scopus,Augmented employee voice and employee engagement using artificial intelligence-enabled chatbots: a field study,"['Dutta, D.', 'Mishra, S.K.', 'Tyagi, D.']",2023,International Journal of Human Resource Management,"Employee engagement is critical for the sustenance of organizations. Scholars have highlighted that the employer-employee interaction is an essential mechanism that enhances employee engagement. The communicative and interactional features of AI applications in HRM allow for a personalized and individualized approach to employees. The proliferation of AI-based solutions is increasing in various dimensions of HR business processes, leading to enhanced employee experiences and job satisfaction. Ho",uncertain,0.6,"The paper focuses on AI-enabled chatbots in HRM, which meets the first inclusion criterion. | The paper discusses the impact of AI-mediation HRM practices on employee engagement, but it does not explicitly address ethical implications or concerns. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:24:34.520917,,https://doi.org/10.1080/09585192.2022.2085525,False,76
scopus_2-s2.0-85148094710,10.1007/978-3-031-18794-0,scopus,Business and the Ethical Implications of Technology,"['Martin, K.', 'Shilton, K.', 'Smith, J.']",2022,Business and the Ethical Implications of Technology,"This book focuses on how firms should engage ethical choices in developing and deploying digital technologies. Digital technologies are devices that rely on rapidly accelerating digital sensing, storage, and transmission capabilities to intervene in human processes. While the ethics of technology is analyzed across disciplines from science and technology studies (STS), engineering, computer science, critical management studies, and law, less attention is paid to the role that firms and managers ",uncertain,0.6,"The book appears to focus on the ethical implications of technology in a business context, which may be relevant to HR. | One of the chapters, 'The Challenges of Algorithm-Based HR Decision-Making for Personal Integrity', seems to directly address AI ethics in an HR context. | However, the book's overall focus and other chapters may not be specifically related to AI/ML applications in HR contexts.",,ai:llama-3.3-70b-versatile,2026-02-02T18:25:25.976805,,https://doi.org/10.1007/978-3-031-18794-0,False,8
scopus_2-s2.0-85115870120,10.1111/1748-8583.12410,scopus,Identifying the linguistic markers of intuition in human resource (HR) practice,"['Sadler-Smith, E.', 'Akstinaite, V.', 'Akinci, C.']",2022,Human Resource Management Journal,"Intuitions are judgements that arise automatically and non-consciously. Recognising when intuitive judgements are being used and whether doing so is appropriate is an important skill both for HR practitioners and managers involved in human resource (HR) processes. Because ‘intuiting’ is involuntary and unconscious it is difficult to access, monitor and control, however people can access and articulate their intuitive judgements through the spoken/written word. Identifying ‘linguistic markers’ of",uncertain,0.6,"The paper mentions potential applications in data analytics, AI, and machine learning in HR, which aligns with the inclusion criteria. | However, the primary focus of the paper appears to be on identifying linguistic markers of intuition in HR practice, rather than directly addressing AI/ML applications or ethical implications. | The paper does mention implications for improving HR decision-making processes, but it is unclear whether it fully addresses ethical implications or concerns.",,ai:llama-3.3-70b-versatile,2026-02-02T18:26:55.742686,,https://doi.org/10.1111/1748-8583.12410,False,16
scopus_2-s2.0-85138646805,10.1142/9789811239212_0011,scopus,An influence of artificial intelligence on jobs and HRM in small manufacturing units,"['Sonawane, A.', 'Loomba, A.', 'Paluchová, J.']",2022,Managing Human Resources In Smes And Start-ups: International Challenges and Solutions,"Artificial intelligence is a tool used by human intelligence and technology to improve various fields' performance. In the simplest sense, AI is a branch of intelligence involved in constructing intelligent machines that can be used for work that usually requires human understanding. Human resources management plays a vital role in the company's management and generally encompasses people and their behaviour. HR policies are a set of guidelines for the organisation's management of its staff. Tod",uncertain,0.6,"The paper discusses the influence of artificial intelligence on jobs and HRM, which aligns with the inclusion criteria. | The abstract mentions human limitations such as biases, which could be related to ethical implications, but it does not explicitly address ethical concerns. | The paper appears to be an academic/scholarly source, which meets one of the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T18:26:59.520175,,https://doi.org/10.1142/9789811239212_0011,False,0
scopus_2-s2.0-85116166705,10.1109/ICISS53185.2021.9533248,scopus,Interview Bot for Improving Human Resource Management,"['Suakanto, S.', 'Siswanto, J.', 'Kusumasari, T.', 'Prasetyo, I.', 'Hardiyanti, M.']",2021,"8th International Conference on ICT for Smart Society: Digital Twin for Smart Society, ICISS 2021 - Proceeding","This study aims to explore the feasibility of implementing a chatbot for an interview process. The development of chatbots evolved rapidly to efficiently collect information in numerous fields, including customer service, health care, and etc. However, there was limited discussion of how chatbots are used to conduct an interview process autonomously. A human-driven interview also has some major limitations, e.g., it may only be conducted on a small-scale and is susceptible to bias. Hence, this s",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically recruitment and selection, which meets the first inclusion criterion. | The abstract mentions the potential for bias in human-driven interviews, which implies a discussion of ethical implications, but it does not explicitly address ethical concerns or implications in detail. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:33:00.781036,,https://doi.org/10.1109/ICISS53185.2021.9533248,False,9
scopus_2-s2.0-85105011197,10.1109/ICAIS50930.2021.9396036,scopus,Impact of Artificial Intelligence on Recruitment and Selection of Information Technology Companies,"['Hemalatha, A.', 'Pathi, P.B.', 'Nawaz, N.', 'Gajenderan, V.']",2021,"Proceedings - International Conference on Artificial Intelligence and Smart Systems, ICAIS 2021","Artificial Intelligence (AI) is one of the promising and compelling technologies nowadays which continuously transforms human lives and massively impacts almost all spheres of the business world. While AI is constructively indiscriminately flourishing in all fields, workforce management is not an exception to the rule. The primary purpose of this research is to critically analyze the impact that Artificial Intelligence (AI) is having on Human Resource management practices, more specifically on r",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically recruitment and selection, which meets the first inclusion criterion. | The paper discusses the impact of AI on the recruitment and selection process, including potential positive outcomes such as removing bias, which is related to ethical implications. | However, it is unclear if the paper explicitly addresses ethical implications or concerns, such as bias, fairness, transparency, accountability, privacy, autonomy, or wellbeing, which is the second inclusion criterion. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:34:00.851537,,https://doi.org/10.1109/ICAIS50930.2021.9396036,False,53
scopus_2-s2.0-85153631443,10.1007/978-981-16-3250-1_12,scopus,Re-Inventing Human Resource Management Through Artificial Intelligence,"['Imran, R.']",2021,Fourth Industrial Revolution and Business Dynamics: Issues and Implications,"The pressure of globalization is forcing the organizations to stay up to date. This requires them to embrace technology in all its processes and practices. With globalization, organizations also want to get advantage of diverse and disperse talent. The artificial intelligence (AI) here comes to the rescue. AI interventions are influencing the HRM system and streamlining many activities to ease the burden of executives. However, still many things are unclear and there is a need to identify the ro",uncertain,0.6,"The paper discusses the impact of AI on HRM, which meets the first inclusion criterion. | The abstract mentions 'biases' as a challenge, which could be related to ethical implications, but it is not explicitly clear if the paper thoroughly addresses ethical concerns. | The paper appears to be an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:34:43.866937,,https://doi.org/10.1007/978-981-16-3250-1_12,False,4
scopus_2-s2.0-85098618465,10.1109/IDSTA50958.2020.9264033,scopus,A Comparison of Data-Driven and Traditional Approaches to Employee Performance Assessment,"['Sharma, N.', 'Hosein, P.']",2020,"2020 International Conference on Intelligent Data Science Technologies and Applications, IDSTA 2020","Employee performance monitoring is not new. Traditional systems consider an average of peer and direct supervisor reviews across various subjective criteria in yearly performance appraisals. This leads to problems such as recency and social biases that devalue the credibility of the review process. Modern, data-driven systems have made it easier to automatically track employee data regarding various common performance metrics in useful ways. Statistical measures are derived from these metrics th",uncertain,0.6,"The paper discusses an automated and objective approach to employee performance assessment, which implies the use of AI/ML applications in an HR context. | The paper mentions the potential to reduce biases in traditional performance review systems, which is an ethical concern. | However, the paper does not explicitly address ethical implications or concerns in detail, which is a key inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:37:59.997338,,https://doi.org/10.1109/IDSTA50958.2020.9264033,False,8
scopus_2-s2.0-85071738284,,scopus,How Far have we come with the study of artificial intelligence for recuritment process,"['Nawaz, N.']",2019,International Journal of Scientific and Technology Research,"This paper aims to review applications of artificial intelligence (AI) in the recruitment process and their practical implications as reported by the systemic review of 7 referred articles, 5 magazines articles and 20 websites viewpoints of the topic and related areas were considered. The study findings contribute to a more holistic view of the topic and related area’s and thus complement the study of AI based recruitment process.The study may not have taken a complete coverage of all articles i",uncertain,0.6,"The paper focuses on AI applications in the recruitment process, which is an HR context. | The paper aims to review applications of AI in recruitment, but it does not explicitly mention addressing ethical implications or concerns. | The paper is from an academic journal, which suggests it is an academic/scholarly source.",,ai:llama-3.3-70b-versatile,2026-02-02T18:42:51.389167,,,False,30
scopus_2-s2.0-84962594583,10.4018/JCIT.2015070104,scopus,Model employee appraisal system with artificial intelligence capabilities,"['Shanmugam, S.', 'Garg, L.']",2015,Journal of Cases on Information Technology,"An employee appraisal system is one of the most critical components of every organization and its effective management leads to higher productivity among the employees. In practice, there are many possible errors or biases in the performance appraisal process. These errors affect the objectivity of the appraisal to a large extent. The most common errors in appraisal include the Halo Effect and Horn Effect, leniency Error (Loose rater), the Error of Strictness (Tight rater), the Central Tendency ",uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically performance management, which meets criterion 1. | The paper mentions addressing rater bias, which could be related to ethical implications, but it does not explicitly discuss ethical concerns like fairness, transparency, or accountability, making it unclear if it fully meets criterion 2. | The paper appears to be an academic/scholarly source, meeting criterion 3.",,ai:llama-3.3-70b-versatile,2026-02-02T18:49:31.052595,,https://doi.org/10.4018/JCIT.2015070104,False,11
wos_,10.1080/13675567.2025.2569701,web_of_science,FACTORS DRIVING THE ADOPTION OF ARTIFICIAL INTELLIGENCE TECHNOLOGY IN THE RECRUITMENT PROCESS IN MOROCCO,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper focuses on AI applications in recruitment, which meets the first inclusion criterion. | The paper discusses the benefits of AI in recruitment, including mitigating biases, but it does not explicitly address ethical implications or concerns in depth, which is the second inclusion criterion. | The paper appears to be an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T18:50:03.970778,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,"The Role of Technology in Human Resource Management in a Post-Pandemic World: Reflecting on Artificial Intelligence, Analytics, and Diversity, Equity, and Inclusion","['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper mentions AI and its application in HRM, which aligns with the inclusion criteria. | The abstract discusses diversity, equity, and inclusion strategies, which could be related to ethical implications. | However, the abstract does not explicitly address ethical implications or concerns related to AI in HR contexts. | The paper's focus appears to be on the role of technology in HRM, which may or may not specifically address AI ethics in HR.",,ai:llama-3.3-70b-versatile,2026-02-02T18:50:13.795561,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,Harnessing the Power of AI for Human Resources Development in the Digital Age: An Exploratory Study,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper explores the application of AI in Human Resources Development, which aligns with the inclusion criteria. | The study raises concerns about the impact of AI on workers, which could be related to ethical implications. | However, the abstract does not explicitly address specific ethical implications or concerns (bias, fairness, transparency, accountability, privacy, autonomy, wellbeing) in the context of AI applications in HR. | The paper appears to be an academic/scholarly source, which meets one of the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T18:50:14.900210,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,Shaping a multidisciplinary understanding of team trust in human-AI teams: a theoretical framework,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper discusses human-AI teams, which could be relevant to HR contexts such as team management and collaboration | The paper proposes a framework for team trust in human-AI teams, which may have implications for HR practices | The paper does not explicitly focus on traditional HR functions such as recruitment, selection, or performance management | The paper does not explicitly address ethical implications or concerns such as bias, fairness, or transparency in HR contexts",,ai:llama-3.3-70b-versatile,2026-02-02T18:52:29.430065,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,"Automated Candidate Screening, Algorithms and Artificial Intelligence in Recruitment","['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The title suggests a focus on AI applications in recruitment, which meets criterion 1 | The absence of an abstract makes it difficult to determine if the paper addresses ethical implications (criterion 2) or is an academic/scholarly source (criterion 3)",,ai:llama-3.3-70b-versatile,2026-02-02T18:53:59.394045,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,THE FUTURE IS HERE: A BENCHMARK STUDY OF DIGITALLY ENABLED ASSESSMENT AND DEVELOPMENT TOOLS,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper discusses the use of AI and machine learning in HR contexts, specifically in assessment and development tools. | The paper mentions the need for applied psychologists to play a central role in the creation and vetting of new tools, which implies a consideration of ethical implications. | However, the abstract does not explicitly mention ethical implications or concerns such as bias, fairness, transparency, accountability, privacy, autonomy, or wellbeing.",,ai:llama-3.3-70b-versatile,2026-02-02T18:55:24.120880,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,Bias in recruitment: A focus on virtual interviews and holistic review to advance diversity,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The title suggests a focus on recruitment, which is an HR context | The mention of 'bias' implies a discussion of ethical implications | However, the absence of an abstract makes it difficult to determine the paper's focus on AI/ML applications and its academic/scholarly nature",,ai:llama-3.3-70b-versatile,2026-02-02T18:57:18.071075,,https://doi.org/10.1080/13675567.2025.2569701,False,1
wos_,10.1080/13675567.2025.2569701,web_of_science,Reclaiming the events of one's history in order to access employment: the example of the social start-up Whire,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.6,"The paper mentions the use of digital and numerical technology, including algorithms, in the context of employment orientation and recruitment. | The paper highlights the innovative approach of the Whire start-up in valuing individual trajectories of applicants, which may imply an ethical consideration. | However, the abstract does not explicitly address ethical implications or concerns related to AI/ML applications in HR contexts.",,ai:llama-3.3-70b-versatile,2026-02-02T19:01:02.655346,,https://doi.org/10.1080/13675567.2025.2569701,False,1
84f8451946a74172f81b18a5c3f1978691d17f0b,,semantic_scholar,"Exploring Artificial Intelligence Bias, Fairness and Ethics in Organisation and Managerial Studies","['Marco Smacchia', 'S. Za']",2023,European Conference on Information Systems,,uncertain,0.6,"The title suggests a focus on AI ethics, which aligns with the inclusion criteria. | The absence of an abstract makes it difficult to determine the paper's specific focus and relevance to HR contexts.",,ai:llama-3.3-70b-versatile,2026-02-02T19:02:07.019186,,https://www.semanticscholar.org/paper/84f8451946a74172f81b18a5c3f1978691d17f0b,False,2
ce10bf2c192ca641b9afb0b7264f969087220ef9,10.1109/ICFTS62006.2025.11031510,semantic_scholar,A Leveraging Artificial Intelligence (AI) Powered Human Resource Management Strategy with Elevated Performance Metrics to Improve Talent Acquisition and Employee Engagement,"['Liu Chao', 'Zhang Yi', 'Zhang Jiyu', 'Chin Yuk Fong']",2025,2025 International Conference on Frontier Technologies and Solutions (ICFTS),The digital transformation period has turned Human Resource Management (HRM) into a strategic collaborative practice from its former administrative position. This research develops an elaborate strategy which utilizes Artificial Intelligence (AI) to transform Human Resource Management (HRM) capabilities in talent recruitment and employee engagement for contemporary enterprises. The proposed system improves both recruitment speed and workforce contentment through its integration of machine learni,uncertain,0.6,"The paper focuses on AI applications in HR contexts, specifically talent acquisition and employee engagement, which meets the first inclusion criterion. | The paper discusses the use of AI in HR operations and its potential to decrease bias, which is related to ethical implications, but it does not explicitly address ethical concerns or implications in depth. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T19:03:12.876455,,https://www.semanticscholar.org/paper/ce10bf2c192ca641b9afb0b7264f969087220ef9,False,2
e579660ed595fbb19c995ac03eb6ea762b2b4d22,10.1051/itmconf/20246801035,semantic_scholar,A study of artificial intelligence and its role in human resource management,"['Jayaraj Gaddihalli', 'Arif Shaikh', 'Rashmi Harti']",2024,ITM Web of Conferences,"In this present scenario requests for the human assets as an obligatory resource in arrange to progress the organizational execution. The organizations need to endeavour for embracing the imaginative HR hones to move forward their execution and be diverse in the competition. In close future, HRM is moving from the conventional way of HR hones to more advance like computerization, increased insights, mechanical autonomy and AI. Artificial intelligence is already proving to change our lives. From ",uncertain,0.6,"The paper appears to focus on the role of AI in HRM, which aligns with the inclusion criteria. | The abstract mentions the need for HR professionals to work with technology, implying potential discussion of AI applications in HR contexts. | However, the abstract does not explicitly address ethical implications or concerns, which is a crucial inclusion criterion. | The paper's academic/scholarly nature is unclear from the abstract alone.",,ai:llama-3.3-70b-versatile,2026-02-02T19:03:36.583062,https://doi.org/10.1051/itmconf/20246801035,https://www.semanticscholar.org/paper/e579660ed595fbb19c995ac03eb6ea762b2b4d22,True,24
367977633e1f5f643335ad58cb2bfbcc6035e159,10.1155/hbe2/8094428,semantic_scholar,The Role of Artificial Intelligence in Improving Organizational Behavior: A Systematic Study,"['Reza Rostamzadeh', 'Fereshteh Khajeh Alizadeh', 'Shirvan Keivani', 'Hero Isavi']",2025,Human Behavior and Emerging Technologies,"Artificial intelligence (AI) represents a transformative technology with the potential to profoundly influence organizational behavior (OB). It can enhance organizational performance and efficiency through mechanisms such as automation, resource optimization, and advanced data analysis. Nevertheless, the integration of AI within organizations presents various social and ethical dilemmas that could adversely impact fairness, privacy, and employee satisfaction. This research aims to develop a comp",uncertain,0.6,"The paper discusses the role of AI in organizational behavior, which may be related to HR contexts | It mentions ethical dilemmas and social implications, which aligns with the inclusion criteria of addressing ethical implications | However, the paper's focus is broader than just HR applications, and it may not specifically address AI/ML applications in HR contexts such as recruitment, selection, or performance management",,ai:llama-3.3-70b-versatile,2026-02-02T19:04:12.902797,,https://www.semanticscholar.org/paper/367977633e1f5f643335ad58cb2bfbcc6035e159,False,1
a4acf62a6dcc898e77f6a7f0dea11bda6451611a,10.55041/isjem01599,semantic_scholar,The Applications of Artificial Intelligence in Human Resources,['Priyal Gordiya'],2024,International Scientific Journal of Engineering and Management,"The study examines the transformative role of artificial intelligence in Human resources and its profound implications for the future of workforce management. Questionnaires are used to evaluate the current perception, applications & adoption of artificial intelligence in human resources practices, as well as its potential impact and ability to shape tomorrow's Human Resource landscape. Understanding of how people view the integration of AI in human resources functions, by rigorously analysing q",uncertain,0.6,"The paper focuses on AI applications in HR contexts, which meets the first inclusion criterion. | The abstract mentions 'mitigate biases in the decision making process', which suggests that the paper may address ethical implications or concerns, but it is not explicitly clear if this is a primary focus. | The paper appears to be an academic/scholarly source, which meets the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T19:05:16.974623,,https://www.semanticscholar.org/paper/a4acf62a6dcc898e77f6a7f0dea11bda6451611a,False,1
30c1f17071d60cac17de99cce5b92217c1def9ea,10.31529/SJMS.2018.5.1.8,semantic_scholar,Execution of Artificial Intelligence Approach in Human Resource Management Functions: Benefits and Challenges in Pakistan,['Munaza Bibi'],2019,Sarhad Journal of Management Sciences,"Artificial intelligence has a theatrical effect on management of the workforce in the future. This paper has highlighted the benefits and challenges to adoption of artificial intelligence approach in human resource management functions in Pakistan. Artificial intelligence-based human resource applications have robust potential to increase employee performance, engagement & retention while it also helps to reduce turnover, errors, time & biases in HR decision making. Artificial Intelligence needs",uncertain,0.6,"The paper focuses on AI applications in HR contexts, which meets the first inclusion criterion. | The abstract mentions 'biases in HR decision making', which could be related to ethical implications, but it does not explicitly discuss other ethical concerns like fairness, transparency, or accountability. | The paper appears to be an academic/scholarly source, meeting the third inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T19:06:17.818496,https://doi.org/10.31529/sjms.2018.5.1.8,https://www.semanticscholar.org/paper/30c1f17071d60cac17de99cce5b92217c1def9ea,True,8
e3a579dae809624b78bc4029c44bb7b2a9d42f5b,10.1109/ACCESS.2020.2975485,semantic_scholar,A Process for Human Resource Performance Evaluation Using Computational Intelligence: An Approach Using a Combination of Rule-Based Classifiers and Supervised Learning Algorithms,"['Anderson Silva De Oliveira Góes', 'Roberto Célio Limão de Oliveira']",2020,IEEE Access,"This paper proposes a process for human resource performance evaluation using computational intelligence techniques. The human resource (or employee’s) performance evaluation is essentially a regular assessment and review of an employee’s performance on the job. This evaluation can be performed in different ways, depending on the kind of job of the employee and on the company’s politics or business area. The process proposed on this research combines Fuzzy logic, text sentiment analysis and supe",uncertain,0.6,"The paper focuses on AI/ML applications in HR contexts, specifically performance management, which meets the first inclusion criterion. | The paper proposes a process that combines multiple computational intelligence techniques to provide a fair evaluation process, which may imply an attempt to address ethical implications or concerns, such as bias and fairness. | However, the paper does not explicitly address ethical implications or concerns, which makes it uncertain whether it meets the second inclusion criterion.",,ai:llama-3.3-70b-versatile,2026-02-02T19:07:19.784908,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09004612.pdf,https://www.semanticscholar.org/paper/e3a579dae809624b78bc4029c44bb7b2a9d42f5b,True,26
W2972413052,10.1111/1748-8583.12258,openalex,Algorithmic management and app‐work in the gig economy: A research agenda for employment relations and HRM,"['James Duggan', 'Ultan Sherman', 'Ronan Carbery', 'Anthony McDonnell']",2019,Human Resource Management Journal,"Abstract Current understanding of what constitutes work in the growing gig economy is heavily conflated, ranging from conceptualisations of independent contracting to other forms of contingent labour. This article calls for a move away from problematic aggregations by proposing a classification of gig work into three variants, all based strongly upon key technological features: app‐work, crowdwork, and capital platform work. Focusing specifically on the app‐work variant, this article's more deli",uncertain,0.6,"The paper discusses algorithmic management in the gig economy, which is related to HR contexts such as employment relations and performance management. | The paper proposes research questions that could potentially address ethical implications or concerns, such as the impact of algorithmic management on employment relations. | The paper is an academic/scholarly source, which meets the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T19:10:27.718957,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1748-8583.12258,https://openalex.org/W2972413052,True,780
W3213019454,10.1007/s00146-021-01290-1,openalex,Bosses without a heart: socio-demographic and cross-cultural determinants of attitude toward Emotional AI in the workplace,"['Peter Mantello', 'Tung Manh Ho', 'Minh‐Hoang Nguyen', 'Quan‐Hoang Vuong']",2021,AI & Society,,uncertain,0.6,"The title suggests a focus on Emotional AI in the workplace, which could be related to HR contexts | The phrase 'socio-demographic and cross-cultural determinants of attitude' implies a potential discussion of ethical implications or concerns | However, without an abstract, it is unclear if the paper meets all inclusion criteria, particularly the focus on AI/ML applications in HR contexts and addressing ethical implications",,ai:llama-3.3-70b-versatile,2026-02-02T19:11:55.955926,https://link.springer.com/content/pdf/10.1007/s00146-021-01290-1.pdf,https://openalex.org/W3213019454,True,173
W4297540759,10.1007/s10111-022-00716-0,openalex,Collaboration among recruiters and artificial intelligence: removing human prejudices in employment,['Zhisheng Chen'],2022,Cognition Technology & Work,,uncertain,0.6,"The title suggests a focus on AI in HR, specifically recruitment, which aligns with inclusion criterion 1. | The title implies an examination of removing human prejudices, which could relate to ethical implications such as bias and fairness, aligning with inclusion criterion 2. | However, without an abstract, it's unclear if the paper is an academic/scholarly source (inclusion criterion 3) or if it purely discusses technical aspects of AI without ethical analysis (exclusion criterion 1).",,ai:llama-3.3-70b-versatile,2026-02-02T19:13:11.102124,https://link.springer.com/content/pdf/10.1007/s10111-022-00716-0.pdf,https://openalex.org/W4297540759,True,120
W3109670077,10.1016/j.giq.2020.101536,openalex,The impact of using algorithms for managerial decisions on public employees' procedural justice,['Rosanna Nagtegaal'],2020,Government Information Quarterly,,uncertain,0.6,"The title suggests a focus on AI/ML applications in HR contexts, specifically managerial decisions, which aligns with inclusion criterion 1. | The title also implies a discussion of procedural justice, which could be related to ethical implications or concerns, aligning with inclusion criterion 2. | However, without an abstract, it's unclear if the paper meets all inclusion criteria, particularly if it's an academic/scholarly source (inclusion criterion 3).",,ai:llama-3.3-70b-versatile,2026-02-02T19:13:43.903948,https://www.sciencedirect.com/science/article/pii/S0740624X20303154,https://openalex.org/W3109670077,True,128
