ERIC_ID,Title,Authors,Year,Abstract,Journal,Source,DOI,URL,Keywords,Language,Publication_Type
EJ1405824,A Within-Group Approach to Ensemble Machine Learning Methods for Causal Inference in Multilevel Studies,Youmi Suk,2024,"Machine learning (ML) methods for causal inference have gained popularity due to their flexibility to predict the outcome model and the propensity score. In this article, we provide a within-group approach for ML-based causal inference methods in order to robustly estimate average treatment effects in multilevel studies when there is cluster-level unmeasured confounding. We focus on one particular ML-based causal inference method based on the targeted maximum likelihood estimation (TMLE) with an ensemble learner called SuperLearner. Through our simulation studies, we observe that training TMLE within groups of similar clusters helps remove bias from cluster-level unmeasured confounders. Also, using within-group propensity scores estimated from fixed effects logistic regression increases the robustness of the proposed within-group TMLE method. Even if the propensity scores are partially misspecified, the within-group TMLE still produces robust ATE estimates due to double robustness with flexible modeling, unlike parametric-based inverse propensity weighting methods. We demonstrate our proposed methods and conduct sensitivity analyses against the number of groups and individual-level unmeasured confounding to evaluate the effect of taking an eighth-grade algebra course on math achievement in the Early Childhood Longitudinal Study.",Journal of Educational and Behavioral Statistics,v49 n1 p61-91 2024,10.3102/10769986231162096,http://eric.ed.gov/?id=EJ1405824,Artificial Intelligence; Causal Models; Statistical Inference; Maximum Likelihood Statistics; Statistical Bias; Regression (Statistics); Robustness (Statistics); Mathematics Achievement; Algebra; Grade 8; Children; Longitudinal Studies; Surveys,English,Journal Articles; Reports - Research
EJ1485556,ChatGPT Unveiled: Understanding Perceptions of Academic Integrity in Higher Education -- A Qualitative Approach,Silva Karkoulian; Niveen Sayegh; Nadeen Sayegh,2025,"The purpose of this research is to gain a complete understanding of how students and faculty in higher education perceive the role of AI tools, their impact on academic integrity, and their potential benefits and threats in the educational milieu, while taking into account ways to help curb its disadvantages. Drawing upon a qualitative approach, this study conducted in-depth interviews with a diverse sample of faculty members and students in higher education, in universities across Lebanon. These interviews were analyzed and coded using NVivo software, allowing for the identification of recurring themes and the extraction of rich qualitative data. The findings of this study illuminated a spectrum of perceptions. While ChatGPT and AI tools are recognized for their potential in enhancing productivity, promoting interactive learning experiences, and providing tailored support, they also raise significant concerns regarding academic integrity. This research underscores the need for higher education institutions to carefully navigate the integration of AI tools like ChatGPT. It calls for the formulation of clear policies and guidelines for their ethical and responsible use, along with comprehensive support and training. This study contributes to the existing literature by presenting a comprehensive exploration of the perceptions of both students and faculty regarding AI tools in higher education, through a qualitative rich approach. By delving into the intricate dynamics of ChatGPT and academic integrity, this study offers fresh insights into the evolving educational landscape and the ongoing dialogue between technology and ethics.",Journal of Academic Ethics,v23 n3 p1171-1188 2025,10.1007/s10805-024-09543-6,http://eric.ed.gov/?id=EJ1485556,Artificial Intelligence; Technology Uses in Education; Higher Education; Integrity; College Students; Student Attitudes; College Faculty; Teacher Attitudes; Foreign Countries; Productivity; Technology Integration; Ethics,English,Journal Articles; Reports - Research
EJ1489531,Blueprinting the Future: Automatic Item Categorisation Using Hierarchical Zero-Shot and Few-Shot Classifiers,Ting Wang; Keith Stelter; Thomas O’Neill; Nathaniel Hendrix; Andrew Bazemore; Kevin Rode; Warren P. Newton,2025,"Precise item categorisation is essential in aligning exam questions with content domains outlined in assessment blueprints. Traditional methods, such as manual classification or supervised machine learning, are often time-consuming, error-prone, or limited by the need for large training datasets. This study presents a novel approach using zero-shot and few-shot Generative Pretrained Transformer (GPT) models for hierarchical item categorisation. By leveraging human-readable language descriptions within a structured Python dictionary, the model navigates complex blueprint hierarchies without requiring extensive training data. An initial simulation with synthetic items demonstrated the method's effectiveness, achieving an average F1 score of 92.91%. The approach was then applied to 200 real exam items from the 2022 In-Training Examination (ITE) by the American Board of Family Medicine (ABFM), reclassifying them according to a newly developed blueprint in just 15 minutes--a process that would typically take several days of expert review. This technique offers rapid, consistent, and scalable item categorisation, minimises human bias, and allows for iterative refinement through simple adjustments to category definitions, enhancing both efficiency and sustainability in assessment design.",Journal of Applied Testing Technology,v26 n1 p1-13 2025,,http://eric.ed.gov/?id=EJ1489531,Test Items; Automation; Classification; Artificial Intelligence; Achievement Tests; Family Practice (Medicine),English,Journal Articles; Reports - Research
EJ1475101,Exploring the Frontiers of Generative AI in Assessment: Is There Potential for a Human-AI Partnership?,David DiSabito; Lisa Hansen; Thomas Mennella; Josephine Rodriguez,2025,"This chapter investigates the integration of generative AI (GenAI), specifically ChatGPT, into institutional and course-level assessment at Western New England University. It explores the potential of GenAI to streamline the assessment process, making it more efficient, equitable, and objective. Through the development of a proprietary GenAI tool, the study examines GenAI's assessment of student evidence, including written assignments and computer coding tasks, against human assessment. It addresses challenges such as data collection, coordination, and the need for well-defined and precise rubrics. We found notable differences in GenAI and human scoring in some cases, indicating GenAI's potential in certain assessment contexts while also acknowledging its limitations in others. Our research suggests that GenAI could enhance educational assessment processes, but its integration requires addressing biases in training data and securing buy-in from various stakeholders. Using GenAI to handle particular routine tasks can potentially free up faculty to engage in richer discussions and educational improvements.",New Directions for Teaching and Learning,n182 p81-96 2025,10.1002/tl.20630,http://eric.ed.gov/?id=EJ1475101,Artificial Intelligence; Technology Uses in Education; Man Machine Systems; Educational Assessment; Student Evaluation; Technology Integration; Efficiency; Writing Assignments; Coding; Data Collection; Scoring Rubrics; Scoring; Bias; Stakeholders; Educational Improvement,English,Journal Articles; Reports - Research
EJ1426294,Reducing Workload in Short Answer Grading Using Machine Learning,Rebecka Weegar; Peter Idestam-Almquist,2024,"Machine learning methods can be used to reduce the manual workload in exam grading, making it possible for teachers to spend more time on other tasks. However, when it comes to grading exams, fully eliminating manual work is not yet possible even with very accurate automated grading, as any grading mistakes could have significant consequences for the students. Here, the evaluation of an automated grading approach is therefore extended from measuring workload in relation to the accuracy of automated grading, to also measuring the overall workload required to correctly grade a full exam, with and without the support of machine learning. The evaluation was performed during an introductory computer science course with over 400 students. The exam consisted of 64 questions with relatively short answers and a two-step approach for automated grading was applied. First, a subset of answers to the exam questions was manually graded and next used as training data for machine learning models classifying the remaining answers. A number of different strategies for how to select which answers to include in the training data were evaluated. The time spent on different grading actions was measured along with the reduction of effort using clustering of answers and automated scoring. Compared to fully manual grading, the overall reduction of workload was substantial--between 64% and 74%--even with a complete manual review of all classifier output to ensure a fair grading.",International Journal of Artificial Intelligence in Education,v34 n2 p247-273 2024,10.1007/s40593-022-00322-1,http://eric.ed.gov/?id=EJ1426294,Grading; Computer Assisted Testing; Introductory Courses; Computer Science Education; Artificial Intelligence; Ethics; Scoring; Computer Software; Test Format; Undergraduate Students,English,Journal Articles; Reports - Research
ED658699,Threats to Validity in the Application of Machine Learning in Education,Kylie Anglin,2022,"Background: For decades, education researchers have relied on the work of Campbell, Cook, and Shadish to help guide their thinking about valid impact estimates in the social sciences (Campbell & Stanley, 1963; Shadish et al., 2002). The foundation of this work is the ""validity typology"" and its associated ""threats to validity."" In this framework, researchers consider the validity of inferences regarding the constructs represented by operationalized variables (construct validity), the strength of association between two variables (statistical validity), the causal relationship of those variables (internal validity), and the generalizability of that relationship (external validity). In each of these validity types (construct, statistical, internal, external), Shadish, Cook, and Campbell outline key threats to validity so that researchers may make design choices that improve their inferences. The framework has had a meaningful influence on the rigor of education research, resulting in a methodological transformation over the past fifteen years towards randomized trials and quasiexperimental designs (Reardon & Stuart, 2019). Today, education research is in the midst of a second transformation as new data sources like natural language and text data have required new methodological approaches (Reardon & Stuart, 2019). Key among these approaches is the application of machine learning to educational data. In supervised machine learning approaches, researchers typically; 1) sample a subset of the data for manual analysis, labelling the data according to the construct of interest; 2) split the labelled data into a training and validation set; 3) use the training dataset to train a model to learn the features that are predictive of the labels; 4) calculate performance statistics on the validation set; 4) apply the model to unlabeled data; and 5) use the model to label unseen data and make inferences regarding educational processes. There are key threats to validity at each of these stages. This paper argues that given the importance of valid inferences is not diminished with new data sources and techniques, the validity types framework can continue to be useful in the application of machine learning to educational impact analyses. Purpose: This paper builds on the validity types framework by considering the key threats to validity in inferences drawn from machine learning. While the majority of these threats have been discussed outside of education, they are rarely discussed within the validity types framework. By bringing each these threats into a single framework, well known by education researchers, we hope to encourage researchers using machine learning to systematically consider plausible threats to validity and the design choices they can make to rule those threats. Methods: We draw on the writings of Shadish, Cook, and Campbell (2002), methodological work from machine learning scholars (Hastie et al., 2009; Jurafsky et al., 2018), and recent applications of machine learning in education to categorize threats in the validity types framework and to demonstrate these threats commonly operate in educational contexts, as well as how they may be ruled out. While the full paper includes definitions, examples, and design solutions, here we simply list a few key threats in each category. Results: Construct Validity: Researchers need to consider construct validity when labelling data manually and when considering how the meaning of those labels change with the machine learning model. Key threats include: (1) Researchers only calculate reliability between the machine learning model and one human labeler, without considering the validity of the training and validation data; (2) Model features are not (or cannot be) examined for construct validity; (3) Model features are not examined in context (and are thus misinterpreted); (4) Model performance is related to unknown characteristics, including potentially important linguistic subgroups; (5) Participants learn how to game the model; (6) Unsupervised machine learning results are interpreted by a single researcher. (Mono-interpreter bias.); and (7) Unsupervised machine learning results are the sole outcome or predictor included in a study. (Mono-operation bias.) Statistical Validity: Researchers need to consider statistical validity at two points: in measuring the performance of the machine learning model and in using the result of the model in correlational, quasi-experimental, and experimental analyses. Key threats include: (1) Researchers do not calculate the most policy relevant performance statistics; (2) Researchers ""peek"" at the validation data set; (3) Researchers do not examine the sensitivity of results to hyper-parameters; (4) Researchers do not acknowledge uncertainty surrounding performance estimates; and (5) Null conclusions regarding a causal estimand are drawn from a noisy measure labelled using a machine learning model. Internal Validity: Researchers need to consider internal validity when inferring a causal relationship between the text features identified by a model and the outcome of interest. In all but a few cases, causal inferences are unlikely to be warranted. Most text data -- whether collected for the purpose of understanding variations in units, treatment, outcomes, or settings (UTOS) -- are non-experimental in nature. The most prevalent threat in this case is selection bias; a predictive relationship between a text feature and an outcome may very well be due other differences between groups. External Validity: Before generalizing inferences regarding a causal estimand, researchers relying on machine learning also need to consider external validity when they generalize performance statistics from a validation set to other data. Thus, threats to external validity occur when there is a difference between the validation dataset and the data to which the researcher wishes to apply the model. This occurs when: (1) Performance statistics are calculated on a convenience sample, rather than a representative sample; (2) Performance statistics are calculated at a single point in time and generalized to new time points; (3) New performance statistics are not calculated when the model is applied to a new setting; and (4) There is dependence between the training and validation datasets. Conclusions: Given the exciting and complicated nature of machine learning, researchers can too often focus on the details of the algorithm overlooking the validity of the resulting inferences (Geiger et al., 2020; Hagen, 2018). Here, we unify machine learning validity concerns under the validity types framework in order to encourage researchers to systematically consider these threats, and to improve research design in order to protect against them.",Society for Research on Educational Effectiveness,,,http://eric.ed.gov/?id=ED658699,Artificial Intelligence; Educational Technology; Technology Uses in Education; Validity; Research Methodology; Educational Research; Inferences; Construct Validity; Reliability; Models; Causal Models,,Reports - Research
EJ1427732,"AI Chatbot Adoption in Academia: Task Fit, Usefulness, and Collegial Ties",Vishal Soodan; Avinash Rana; Anurag Jain; Deeksha Sharma,2024,"Aim/Purpose: This mixed-methods study aims to examine factors influencing academicians' intentions to continue using AI-based chatbots by integrating the Task-Technology Fit (TTF) model and social network characteristics. Background: AI-powered chatbots are gaining popularity across industries, including academia. However, empirical research on academicians' adoption behavior is limited. This study proposes an integrated model incorporating TTF factors and social network characteristics like density, homophily, and connectedness to understand academics' continuance intentions. Methodology: A qualitative study involving 31 interviews of academics from India examined attitudes and the potential role of social network characteristics like density, homophily, and connectedness in adoption. Results showed positive sentiment towards chatbots and themes on how peer groups accelerate diffusion. In the second phase, a survey of 448 faculty members from prominent Indian universities was conducted to test the proposed research model. Contribution: The study proposes and validates an integrated model of TTF and social network factors that influence academics' continued usage intentions toward AI chatbots. It highlights the nuanced role of peer networks in shaping adoption. Findings: Task and technology characteristics positively affected academics' intentions to continue AI chatbot usage. Among network factors, density showed the strongest effect on TTF and perceived usefulness, while homophily and connectedness had partial effects. The study provides insights into designing appropriate AI tools for the academic context. Recommendations for Practitioners: AI chatbot designers should focus on aligning features to academics' task needs and preferences. Compatibility with academic work culture is critical. Given peer network influences, training and demonstrations to user groups can enhance adoption. Platforms should have capabilities for collaborative use. Targeted messaging customized to disciplines can resonate better with academic subgroups. Multidisciplinary influencers should be engaged. Concerns like plagiarism risks, privacy, and job impacts should be transparently addressed. Recommendation for Researchers: More studies are needed across academic subfields to understand nuanced requirements and barriers. Further studies are recommended to investigate differences across disciplines and demographics, relative effects of specific network factors like size, proximity, and frequency of interaction, the role of academic leadership and institutional policies in enabling chatbot adoption, and how AI training biases impact usefulness perceptions and ethical issues. Impact on Society: Increased productivity in academia through the appropriate and ethical use of AI can enhance quality, access, and equity in education. AI can assist in mundane tasks, freeing academics' time for higher-order objectives like critical thinking development. Responsible AI design and policies considering socio-cultural aspects will benefit sustainable growth. With careful implementation, it can make positive impacts on student engagement, learning support, and research efficiency. Future Research: Conduct longitudinal studies to examine the long-term impacts of AI chatbot usage in academia. Track usage behaviors over time as familiarity develops. Investigate differences across academic disciplines and roles. Requirements may vary for humanities versus STEM faculty or undergraduate versus graduate students. Assess user trust in AI and how it evolves with repeated usage, and examine trust-building strategies. Develop frameworks to assess pedagogical effectiveness and ethical risks of conversational agents in academic contexts.",Journal of Information Technology Education: Innovations in Practice,v23 Article 1 2024,,http://eric.ed.gov/?id=EJ1427732,Artificial Intelligence; Social Networks; College Faculty; Computer Software; Universities; Intention; Technology Uses in Education; Peer Groups; Foreign Countries; Technology Integration; Teacher Attitudes; Models; Validity; Risk; Plagiarism; Interdisciplinary Approach; Privacy; Barriers; Ethics; Leadership Role; Productivity; Equal Education; Access to Education; Time Management; Educational Quality; Learner Engagement; Familiarity; Critical Thinking; Thinking Skills; Collegiality; Goodness of Fit,English,Journal Articles; Reports - Research
ED633941,Towards Development of Models That Learn New Tasks from Instructions,"Mishra, Swaroop",2023,"Humans have the remarkable ability to solve different tasks by simply reading textual instructions that define the tasks and looking at a few examples. Natural Language Processing (NLP) models built with the conventional machine learning paradigm, however, often struggle to generalize across tasks (e.g., a question-answering system cannot solve classification tasks) despite training with lots of examples. A long-standing challenge in Artificial Intelligence (AI) is to build a model that learns a new task by understanding the human-readable instructions that define it. To study this, I led the development of NATURAL INSTRUCTIONS and SUPERNATURAL INSTRUCTIONS, large-scale datasets of diverse tasks, their human-authored instructions, and instances. I adopt generative pre-trained language models to encode task-specific instructions along with input and generate task output. Empirical results in my experiments indicate that the instruction-tuning helps models achieve cross-task generalization. This leads to the question: how to write good instructions? Backed by extensive empirical analysis on large language models, I observe important attributes for successful instructional prompts and propose several reframing techniques for model designers to create such prompts. Empirical results in my experiments show that reframing notably improves few-shot learning performance; this is particularly important on large language models, such as GPT3 where tuning models or prompts on large datasets is expensive. In another experiment, I observe that representing a chain of thought instruction of mathematical reasoning questions as a program improves model performance significantly. This observation leads to the development of a large scale mathematical reasoning model BHASKAR and a unified benchmark LILA. In case of program synthesis tasks, however, summarizing a question (instead of expanding as in chain of thought) helps models significantly. This thesis also contains the study of instruction-example equivalence, power of decomposition instruction to replace the need for new models and origination of dataset bias from crowdsourcing instructions to better understand the advantages and disadvantages of instruction paradigm. Finally, I apply the instruction paradigm to match real user needs and introduce a new prompting technique HELP ME THINK to help humans perform various tasks by asking questions. [The dissertation citations contained here are published with the permission of ProQuest LLC. Further reproduction is prohibited without permission. Copies of dissertations may be obtained by Telephone (800) 1-800-521-0600. Web page: http://www.proquest.com/en-US/products/dissertations/individuals.shtml.]",ProQuest LLC,"Ph.D. Dissertation, Arizona State University",,http://eric.ed.gov/?id=ED633941,Natural Language Processing; Models; Readability; Mathematical Logic; Mathematics Instruction; Instructional Materials,,Dissertations/Theses - Doctoral Dissertations
EJ1461385,"Perceptions and Use of AI in Higher Education Students: Impact on Teaching, Learning, and Ethical Considerations",Luis Medina-Gual; José-Luis Parejo,1291,"The present research explores AI's impact on education among Mexican undergraduate students through a non-experimental, correlational, cross-sectional study. A validated public questionnaire was distributed to 840 students via Google Forms from February to May 2024. Analysis revealed significant AI exposure and use patterns, primarily influenced by mass media and personal connections. Psychometric evaluations showed strong internal consistency (Cronbach's alpha = 0.97), with PCA and clustering identifying two student profiles: a knowledgeable majority and an optimistic minority with lower formal knowledge. Significant correlations were found between AI familiarity and perceived educational impact. These findings underscore the need for integrating formal AI training into curricula to bridge the gap between enthusiasm and practical knowledge, promoting ethical and effective AI use in higher education. This study informs policy and practice for aligning AI technologies with educational goals.",European Journal of Education,v60 n1 e12919 2025,,http://eric.ed.gov/?id=EJ1461385,Artificial Intelligence; Teaching Methods; Ethics; Learning Processes; Higher Education; Undergraduate Students; Foreign Countries; Technology Uses in Education,English,Journal Articles; Reports - Research
EJ1482815,Exploring Pre-Service Teachers' Engagement with Generative AI for Multiple-Choice Question Generation,Kübra Karakaya Özyer,2025,"This study aims to delve into the process and perceptions of pre-service teachers as they engage in generating multiple-choice questions with the assistance of generative AI tools. Adopting a single-case study design, the research involved the participation of 35 pre-service teachers. The participants were tasked with utilizing generative AI tools to create multiple-choice questions and evaluate the generated items. Following this, a four-hour training session on item writing was provided to the participants. Post-training, they were asked to reassess the AI-generated products. The final phase involved collecting their reflective thoughts on this experience in writing. The qualitative data gathered were subjected to thematic analysis. A comparative examination of the participants' evaluations indicated a shift towards more detailed assessments that adhered more closely to measurement and evaluation standards. Reflective insights highlighted their positive perceptions of generative AI.",International Journal of Technology in Education and Science,v9 n3 p322-353 2025,,http://eric.ed.gov/?id=EJ1482815,Preservice Teachers; Preservice Teacher Education; Artificial Intelligence; Multiple Choice Tests; Student Attitudes; Test Construction; Test Items; Pedagogical Content Knowledge; Technological Literacy; Foreign Countries; Ethics,English,Journal Articles; Reports - Research
ED630876,Scalable and Equitable Math Problem Solving Strategy Prediction in Big Educational Data,"Shakya, Anup; Rus, Vasile; Venugopal, Deepak",2023,"Understanding a student's problem-solving strategy can have a significant impact on effective math learning using Intelligent Tutoring Systems (ITSs) and Adaptive Instructional Systems (AISs). For instance, the ITS/AIS can better personalize itself to correct specific misconceptions that are indicated by incorrect strategies, specific problems can be designed to improve strategies and frustration can be minimized by adapting to a student's natural way of thinking rather than trying to fit a standard strategy for all. While it may be possible for human experts to identify strategies manually in classroom settings with sufficient student interaction, it is not possible to scale this up to big data. Therefore, we leverage advances in Machine Learning and AI methods to perform scalable strategy prediction that is also fair to students at all skill levels. Specifically, we develop an embedding called MVec where we learn a representation based on the mastery of students. We then cluster these embeddings with a non-parametric clustering method where we progressively learn clusters such that we group together instances that have approximately symmetrical strategies. The strategy prediction model is trained on instances sampled from these clusters. This ensures that we train the model over diverse strategies and also that strategies from a particular group do not bias the DNN model, thus allowing it to optimize its parameters over all groups. Using real world large-scale student interaction datasets from MATHia, we implement our approach using transformers and Node2Vec for learning the mastery embeddings and LSTMs for predicting strategies. We show that our approach can scale up to achieve high accuracy by training on a small sample of a large dataset and also has predictive equality, i.e., it can predict strategies equally well for learners at diverse skill levels. [For the complete proceedings, see ED630829.]",International Educational Data Mining Society,"Paper presented at the International Conference on Educational Data Mining (EDM) (16th, Bengaluru, India, Jul 11-14, 2023)",,http://eric.ed.gov/?id=ED630876,Equal Education; Mathematics Education; Word Problems (Mathematics); Problem Solving; Prediction; Intelligent Tutoring Systems; Artificial Intelligence; Accuracy; Mastery Learning; Middle School Students,,Speeches/Meeting Papers; Reports - Research
EJ1346943,Data-Related Ethics Issues in Technologies for Informal Professional Learning,"Pammer-Schindler, Viktoria; Rosé, Carolyn",2022,"Professional and lifelong learning are a necessity for workers. This is true both for re-skilling from disappearing jobs, as well as for staying current within a professional domain. AI-enabled scaffolding and just-in-time and situated learning in the workplace offer a new frontier for future impact of AIED. The hallmark of this community's work has been i) data-driven design of learning technology and ii) machine-learning enabled personalized interventions. In both cases, data are the foundation of AIED research and data-related ethics are thus central to AIED research. In this paper we formulate a vision how AIED research could address data-related ethics issues in informal and situated professional learning. The foundation of our vision is a secondary analysis of five research cases that offer insights related to data-driven adaptive technologies for informal professional learning. We describe the encountered data-related ethics issues. In our interpretation, we have developed three themes: Firstly, in informal and situated professional learning, relevant data about professional learning -- to be used as a basis for learning analytics and reflection or as a basis for adaptive systems - is not only about learners. Instead, due to the situatedness of learning, relevant data is also about others (colleagues, customers, clients) and other objects from the learner's context. Such data may be private, proprietary, or both. Secondly, manual tracking comes with high learner control over data. Thirdly, learning is not necessarily a shared goal in informal professional learning settings. From an ethics perspective, this is particularly problematic as much data that would be relevant for use within learning technologies hasn't been collected for the purposes of learning. These three themes translate into challenges for AIED research that need to be addressed in order to successfully investigate and develop AIED technology for informal and situated professional learning. As an outlook of this paper, we connect these challenges to ongoing research directions within AIED -- natural language processing, socio-technical design, and scenario-based data collection - that might be leveraged and aimed towards addressing data-related ethics challenges.",International Journal of Artificial Intelligence in Education,v32 n3 p609-635 Sep 2022,10.1007/s40593-021-00259-x,http://eric.ed.gov/?id=EJ1346943,Data; Ethics; Informal Education; Professional Development; Data Collection; Natural Language Processing; Design; Employees; Situated Learning; Artificial Intelligence,English,Journal Articles; Reports - Research
ED676976,AI-Powered Pedagogy and Curriculum Design: Practical Insights for Educators,"Geoff Baker, Editor; Lucy Caton, Editor",2025,"""AI-Powered Pedagogy and Curriculum Design"" offers practical insights and guidance on the effective integration of AI tools into teaching practices and curriculum design. While numerous claims exist as to the validity and authenticity of the applications of AI in schools, too little attention has been paid to empirical research conducted with and by teachers in real-world classrooms. This book synthesises diverse viewpoints from teacher educators across disciplines and levels toward a comprehensive, context-specific understanding of the challenges and best practices for responsibly leveraging Generative AI to enhance outcomes in classrooms. Contributors further shed light on how Generative AI can align with standards, assessment practices, and teacher training programs in different settings. Firsthand classroom experiences and experimental approaches of educators in the United Kingdom and Europe will provide current and aspiring teachers with insights into the intersection between AI and teacher empowerment, student participation, ethical implications, and socially just approaches.","Routledge, Taylor & Francis Group",,,http://eric.ed.gov/?id=ED676976,Artificial Intelligence; Technology Uses in Education; Curriculum Design; Technology Integration; Educational Practices; Teaching Methods; Best Practices; Academic Standards; Alignment (Education); Foreign Countries; Teacher Empowerment; Student Participation; Ethics; Social Justice,,Books; Collected Works - General
EJ1468034,Introduction: Pedagogical Crossroads: Higher Education in the Age of Generative AI,Marc Watkins; Stephen Monroe,2025,"We begin our introduction by acknowledging the valid anxieties of faculty who face rapid technological change brought on by Generative AI (GenAI) tools without adequate institutional support or training. While some scholars advocate for GenAI resistance and others for wholesale adoption, the voices included within this volume argue for a balanced, pragmatic approach that emphasizes transparency, ethical usage, and thoughtful engagement with these powerful new tools. Despite concerns about GenAI's limitations and potential negative impacts, we recognize its remarkable capabilities and argue that higher education is uniquely positioned to critically engage with this technology through its diverse disciplinary perspectives and research methods. In seven collected essays, educators move beyond initial worries to explore creative pedagogical applications that can enhance student learning while maintaining academic integrity.",Thresholds in Education,v48 n1 p1-6 2025,,http://eric.ed.gov/?id=EJ1468034,Higher Education; Technology Uses in Education; Artificial Intelligence; Accountability; Ethics; Educational Benefits; Integrity; Computer Attitudes,English,Journal Articles; Reports - Descriptive
ED636631,Implicit Bias Training: Understanding the Posttraining Experiences of Individuals within an Organization--A Phenomenological Study,Stephanie N. Van Ginkel,2023,"Purpose: The purpose of this transcendental phenomenological study was to understand and systematically describe the essence of the experience of professional staff members at a public university who received implicit bias training (IBT) that includes the Implicit Association Test (IAT).Theoretical Framework. Appreciative Inquiry (AI) was used, specific to the Discovery and Dream phases. Methodology: A phenomenological design was used in this qualitative study. The researcher interviewed a purposeful, criterion-based sample of 10 participants. Moustakas's research design method (1994) using a psychological approach focused on systematic steps in analysis procedures and guidelines. To build trustworthiness in the research, four criteria were established: credibility, transferability, dependability, and confirmability (Amankwaa, 2016; Connelly, 2016; Creswell & Poth, 2018; Guba, 1981; Lincoln & Guba, 1985). Bracketing was performed to focus on describing the participant's experiences versus the researcher's interpretation (Creswell & Poth, 2018). Findings: The researcher reviewed transcripts to reveal 69 significant statements. Nine formulated meanings were constructed from the significant statements, and three themes emerged. The essence of the experience of receiving IBT that includes the IAT by the participants was described. Conclusions: The study's results support the key themes of IBT's effectiveness that continues to be questioned with two themes: the ineffectiveness of IBT and the lack of changes in behavior, attitude, and beliefs after taking IBT. Another result supports the key theme of the need to reevaluate and reassess IBT with one theme: the need for and development of a successful IBT. Recommendations: Future research could involve a larger sample size and/or participants from different divisions or the entirety of the university. Demographical data could be collected and analyzed for relational findings between the participants' experience and demographics. Physical, mental, and emotional states, such as stress and anxiety, could be measured and analyzed in relation to taking the training with pretests and posttests. Research could be conducted using a shorter timeframe of when the participant took IBT for improved experience recall, or it could be conducted while the participant is taking IBT for immediate feedback. Further research could use the entire AI model to include the Design and Destiny phases and differing methodologies. [The dissertation citations contained here are published with the permission of ProQuest LLC. Further reproduction is prohibited without permission. Copies of dissertations may be obtained by Telephone (800) 1-800-521-0600. Web page: http://www.proquest.com/en-US/products/dissertations/individuals.shtml.]",ProQuest LLC,"Ed.D. Dissertation, University of La Verne",,http://eric.ed.gov/?id=ED636631,Bias; Training; Public Colleges; Professional Personnel; Experience; Employee Attitudes; Association Measures,,Dissertations/Theses - Doctoral Dissertations
EJ1461307,Enhancing Competence for a Sustainable Future: Integrating Artificial Intelligence-Supported Educational Technologies in Pre-Service Teacher Training for Sustainable Development,Fatih Kayaalp; Mehmet Durnali; Bayram Gökbulut,1286,"With the mounting urgency to achieve a sustainable future, it is of paramount importance to provide pre-service teachers with a robust understanding of de facto. The present study investigated the potential of ChatGPT-supported educational technologies to enhance the understanding of sustainable development among 20 pre-service teachers at a university during the 2023-2024 academic year. Over a period of 14 weeks of intervention, participants employed ChatGPT and Web 2.0 tools (Pixton) to create digital comic stories focused on sustainable development goals. The study employed an explanatory sequential mixed-method design, utilising evaluation forms, semi-structured interviews, inferential statistics and content analysis. The results revealed significant improvements in sustainability perspectives, awareness and knowledge, despite concerns about productivity, originality and ethical issues.",European Journal of Education,v60 n1 e12865 2025,10.1111/ejed.12865,http://eric.ed.gov/?id=EJ1461307,Artificial Intelligence; Sustainable Development; Educational Technology; Technology Uses in Education; Preservice Teacher Education; Preservice Teachers; Student Attitudes; Knowledge Level; Productivity; Innovation; Ethics,English,Journal Articles; Reports - Research
EJ1491913,Promoting the Culture of Academic and Research Integrity in a Higher Education Environment in Pakistan: A Qualitative Study,Ejaz Ullah Cheema; Sarah Rehman; Rabia Altaf; Zaheer Ahmad,2026,"Given the evolution in the global educational landscape coupled with the emergence of various Artificial Intelligence tools, academic and research integrity has gained significant importance. This study aims to qualitatively explore the views of stakeholders including students and faculty members about the challenges to academic and research integrity and the possible strategies to strengthen the integrity culture in a higher education environment in Pakistan. The study used a qualitative approach by conducting a focus group discussion using pre-defined interview topics. Thematic analysis of the qualitative data led to generation of four major themes with respective subthemes. Inadequate support from the institute regarding awareness and resources, fear of failure, lack of plagiarism detection tools and quest for promotion were identified as contributing factors towards academic misconduct. Participants supported the role of continuous professional development in promoting academic integrity. Most of the participants suggested that institutes should take the responsibility of organizing awareness sessions about plagiarism and other forms of dishonesty. The findings of this study suggests that establishment of a culture of academic integrity and ethical research is challenging and requires a sustained effort to raise awareness and transform the attitudes and behaviors of students and researchers.",Journal of Academic Ethics,v24 n1 Article 11 2026,10.1007/s10805-025-09690-4,http://eric.ed.gov/?id=EJ1491913,Higher Education; Foreign Countries; Student Attitudes; College Faculty; Teacher Attitudes; Stakeholders; Integrity; Educational Environment; Ethics; College Students; Academic Achievement; Research,English,Journal Articles; Reports - Research
